match,teamNumber,role,coralPickup,algaePickup,algaeKnocking,underShallowCage,teleopPoints,autoPoints,driverAbility,feeds,defends,coralPickups,algaePickups,coralDrops,algaeDrops,coralL1,coralL2,coralL3,coralL4,processorScores,netScores,netFails,activeAuton,endgame,scouter,notes
Q101,3792,OFFENSE,STATION,GROUND,TRUE,FALSE,46,9,4,0,0,12,7,2,2,10,0,0,0,5,0,0,TRUE,FAILED_DEEP,,can only score l1 and processor; but is very good at it. can also only knock algae off of the lower reef
Q101,3792,OFFENSE,STATION,BOTH,TRUE,FALSE,54,12,3,0,0,12,9,0,3,12,0,0,0,6,0,0,TRUE,FAILED_DEEP,,
Q101,5968,OFFENSE,NONE,NONE,FALSE,FALSE,37,17,3,0,0,12,0,1,0,0,3,2,6,0,0,0,TRUE,FAILED_SHALLOW,,
Q101,5968,OFFENSE,STATION,NONE,FALSE,FALSE,34,10,4,0,0,12,0,3,0,0,1,4,4,0,0,0,TRUE,NOT_ATTEMPTED,,inconsistent coral scoring; fell off sometimes
Q102,1369,OFFENSE,STATION,BOTH,TRUE,FALSE,32,7,4,0,0,1,15,1,8,0,0,0,0,4,3,0,TRUE,NOT_ATTEMPTED,,issue with net scoring midway; started doing processor
Q102,1847,OFFENSE,STATION,REEF,FALSE,FALSE,45,10,4,0,0,14,0,3,0,2,3,5,1,0,0,0,TRUE,DEEP,,
Q102,3284,DEFENSE,BOTH,REEF,TRUE,FALSE,13,3,3,0,212,2,3,1,1,0,1,0,0,0,2,0,TRUE,PARKED,,
Q102,6995,OFFENSE,BOTH,NONE,FALSE,TRUE,74,10,4,0,0,17,0,3,0,0,1,1,12,0,0,0,TRUE,DEEP,Yoshi,
Q102,6995,OFFENSE,GROUND,REEF,TRUE,FALSE,75,10,3,0,0,19,0,5,0,0,1,0,13,0,0,0,TRUE,DEEP,,
Q103,418,OFFENSE,STATION,NONE,FALSE,FALSE,39,3,4,0,0,15,0,5,0,1,2,4,3,0,0,0,TRUE,FAILED_DEEP,,Very inconsistent scoring on the reef
Q103,418,OFFENSE,STATION,NONE,FALSE,FALSE,37,17,4,0,0,15,0,4,0,1,1,5,4,0,0,0,TRUE,PARKED,,
Q103,1833,OFFENSE,STATION,NONE,TRUE,FALSE,43,10,4,0,0,16,0,3,0,5,7,0,1,0,0,0,TRUE,DEEP,,
Q103,4415,OFFENSE,GROUND,BOTH,TRUE,TRUE,44,18,4,0,0,9,7,0,2,0,3,2,4,2,2,1,TRUE,FAILED_DEEP,,
Q103,9432,OFFENSE,STATION,REEF,TRUE,TRUE,75,19,4,0,0,20,2,2,0,1,5,5,6,0,2,0,TRUE,DEEP,Yoshi,
Q104,78,DEFENSE,NONE,NONE,FALSE,FALSE,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,TRUE,PARKED,,Defended the whole game
Q104,78,DEFENSE,NONE,NONE,FALSE,FALSE,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,PARKED,,
Q104,7034,OFFENSE,STATION,NONE,FALSE,TRUE,58,10,4,0,0,16,0,2,0,0,2,5,7,0,0,0,TRUE,PARKED,,
Q104,9484,OFFENSE,STATION,NONE,FALSE,FALSE,5,3,1,0,0,3,0,1,0,0,1,0,0,0,0,0,TRUE,PARKED,,died
Q105,179,OFFENSE,BOTH,NONE,FALSE,FALSE,56,24,4,0,0,22,1,6,0,3,4,4,5,0,0,1,TRUE,DEEP,,
Q105,1481,OFFENSE,STATION,NONE,FALSE,FALSE,51,10,4,0,0,12,0,0,0,0,4,3,5,0,0,0,TRUE,DEEP,,
Q105,6911,OFFENSE,NONE,BOTH,TRUE,FALSE,48,18,5,0,0,1,12,0,2,0,0,0,1,2,8,0,TRUE,DEEP,,Scored lots of barge algae and processor
Q105,7048,OFFENSE,STATION,NONE,FALSE,TRUE,48,10,5,0,0,13,0,3,0,0,3,3,4,0,0,0,TRUE,DEEP,,dropped 3 corals in teleop; 1 in auto; can score multiple levels
Q106,4967,OFFENSE,STATION,GROUND,TRUE,TRUE,79,24,5,0,0,12,6,0,0,0,1,6,5,3,3,0,TRUE,DEEP,,
Q107,5660,OFFENSE,STATION,BOTH,TRUE,TRUE,64,24,5,0,0,15,4,2,0,0,5,4,4,0,4,0,TRUE,DEEP,,
Q107,6017,DEFENSE,NONE,NONE,FALSE,FALSE,12,10,3,0,0,1,0,0,0,0,0,0,1,0,0,0,TRUE,DEEP,,
Q108,226,OFFENSE,STATION,REEF,TRUE,TRUE,32,3,5,0,0,11,1,5,0,0,0,0,6,0,0,1,TRUE,PARKED,,
Q108,226,OFFENSE,STATION,NONE,FALSE,FALSE,27,9,2,0,0,8,1,1,0,2,0,0,5,0,0,1,TRUE,PARKED,,Got stuck on algae
Q108,10698,OFFENSE,STATION,NONE,FALSE,FALSE,32,3,3,0,0,6,0,0,0,0,0,0,6,0,0,0,TRUE,PARKED,,
Q109,2724,OFFENSE,STATION,REEF,TRUE,TRUE,35,11,5,0,0,6,5,1,2,0,1,4,0,0,3,0,TRUE,DEEP,,
Q109,4013,DEFENSE,NONE,BOTH,FALSE,FALSE,14,3,3,0,0,1,2,1,0,0,0,0,0,2,0,0,TRUE,PARKED,,
Q110,1671,OFFENSE,STATION,REEF,FALSE,FALSE,49,17,3,0,0,12,2,1,0,2,1,2,6,2,0,0,TRUE,PARKED,,
Q111,302,OFFENSE,STATION,BOTH,FALSE,FALSE,65,24,4,0,0,11,5,0,1,0,0,5,6,1,3,0,TRUE,DEEP,,Underrated with pretty fast cycle time.
Q111,3255,OFFENSE,STATION,REEF,FALSE,FALSE,75,10,4,0,0,13,5,2,0,0,1,5,5,0,5,0,TRUE,DEEP,,Carry bot maybe?
Q112,694,OFFENSE,BOTH,BOTH,FALSE,FALSE,74,31,5,0,0,17,4,0,0,2,4,5,6,0,4,0,TRUE,DEEP,,
Q112,4500,OFFENSE,STATION,NONE,FALSE,FALSE,62,17,3,0,0,14,0,0,0,0,2,6,6,0,0,0,TRUE,DEEP,,
Q112,4655,OFFENSE,BOTH,REEF,TRUE,FALSE,58,24,4,0,0,12,4,1,0,0,4,2,5,2,1,1,TRUE,DEEP,,
Q113,179,OFFENSE,GROUND,NONE,FALSE,FALSE,70,10,3,0,0,18,2,1,1,1,5,4,6,0,0,1,TRUE,DEEP,,Swamp going crazy…
Q113,649,OFFENSE,GROUND,NONE,TRUE,FALSE,30,10,2,0,0,7,0,2,0,0,0,2,3,0,0,0,TRUE,DEEP,,
Q113,2129,OFFENSE,STATION,REEF,TRUE,FALSE,57,17,4,0,0,18,4,3,2,2,5,4,4,2,0,0,TRUE,NOT_ATTEMPTED,,good drving; 2 L4 coral auto fast cycle time; processes
Q113,4415,OFFENSE,GROUND,BOTH,TRUE,FALSE,73,10,5,0,0,13,5,0,0,0,6,3,4,0,4,1,TRUE,DEEP,,no processor
Q113,6424,OFFENSE,STATION,BOTH,TRUE,FALSE,82,24,5,0,0,17,3,1,0,0,3,7,6,3,0,0,TRUE,DEEP,,Super fast cycler
Q113,9032,OFFENSE,GROUND,BOTH,TRUE,FALSE,39,10,4,0,0,9,2,1,0,0,2,2,4,0,2,0,TRUE,PARKED,,
Q114,3256,OFFENSE,STATION,BOTH,TRUE,FALSE,47,10,3,0,0,11,4,1,0,0,1,5,3,0,3,1,TRUE,PARKED,,Mid
Q114,4607,OFFENSE,STATION,BOTH,TRUE,FALSE,66,24,5,0,0,12,6,0,1,0,1,5,6,0,4,1,TRUE,DEEP,,
Q114,7048,OFFENSE,STATION,NONE,FALSE,FALSE,53,17,4,0,1,14,0,1,0,0,0,4,9,0,0,0,TRUE,PARKED,,
Q114,9432,OFFENSE,STATION,REEF,TRUE,FALSE,80,24,5,0,0,21,2,2,0,0,6,8,5,0,2,0,TRUE,DEEP,,very consistent
Q115,3284,OFFENSE,GROUND,BOTH,TRUE,FALSE,54,10,3,0,0,14,8,1,0,13,0,0,0,0,8,0,TRUE,PARKED,,Very good at algae; can only do L1 choral.
Q115,4421,OFFENSE,STATION,REEF,TRUE,FALSE,34,3,3,0,0,10,1,2,0,0,3,2,3,0,0,1,TRUE,PARKED,,
Q116,1796,OFFENSE,BOTH,BOTH,TRUE,FALSE,94,31,4,0,0,18,6,0,1,0,3,6,9,2,3,0,TRUE,DEEP,,
Q116,6995,OFFENSE,NONE,BOTH,TRUE,FALSE,87,10,4,0,0,15,2,1,0,0,0,2,12,2,0,0,TRUE,DEEP,,
Q116,10260,DEFENSE,STATION,NONE,FALSE,FALSE,6,20,1,0,2,5,0,0,0,3,0,0,2,0,0,0,TRUE,PARKED,,Terrible defenders…
Q117,4013,OFFENSE,NONE,NONE,FALSE,FALSE,2,10,5,0,0,1,1,0,0,0,0,0,1,0,0,0,TRUE,PARKED,,goated ahh team
Q117,4013,OFFENSE,NONE,NONE,FALSE,FALSE,0,10,3,0,0,1,0,0,0,0,0,0,1,0,0,0,TRUE,NOT_ATTEMPTED,,
Q123,8738,OFFENSE,STATION,REEF,TRUE,FALSE,71,20,3,0,0,20,2,1,0,1,5,9,4,0,2,0,TRUE,PARKED,,
